Census Tract,Total,Poverty,TotalWhite,PovertyWhite,TotalBlack,PovertyBlack,TotalAIAN,PovertyAIAN,TotalAsian,PovertyAsian,TotalNHPI,PovertyNHPI,TotalOther,PovertyOther,TotalMixed,PovertyMixed,TotalWhiteNH,PovertyWhiteNH,TotalLatine,PovertyLatine,Inequality,pWhiteNH,pLatine,pBlack,pAIAN,pAsian,pNHPI,pOther,pMixed,pWhiteNH_poverty,pLatine_poverty,pBlack_poverty,pAIAN_poverty,pAsian_poverty,pNHPI_poverty,pOther_poverty,pMixed_poverty
6087120800,5737,256,4963,174,93,0,0,0,225,7,0,0,54,54,402,21,4672,174,374,54,0.434,0.8143629074429144,0.06519086630643194,0.016210563012027192,0,0.03921910406135611,0,0.009412584974725467,0.07007146592295625,0.03724315068493151,0.1443850267379679,0,NA,0.03111111111111111,NA,1,0.05223880597014925
6087120900,8618,319,7108,252,45,0,100,62,660,5,0,0,358,0,347,0,6468,250,1223,64,0.4355,0.7505221629148294,0.14191227663030864,0.005221629148294268,0.011603620329542817,0.0765838941749826,0,0.041540960779763283,0.04026456254351358,0.03865182436611008,0.05233033524121014,0,0.62,0.007575757575757576,NA,0,0
6087121000,3578,158,3199,154,0,0,0,0,154,0,0,0,60,4,165,0,3191,154,133,4,0.4541,0.8918390162101733,0.037171604248183346,0,0,0.043040804918949134,0,0.016769144773616546,0.0461151481274455,0.04826073331244124,0.03007518796992481,NA,NA,0,NA,0.06666666666666667,0
6087121100,3191,220,2877,214,3,0,0,0,78,0,0,0,48,0,185,6,2369,170,577,44,0.5026,0.7424005014102162,0.1808210592290818,9.40144155437167e-4,0,0.024443748041366342,0,0.015042306486994672,0.05797555625195863,0.07176023638666104,0.07625649913344887,0,NA,0,NA,0,0.032432432432432434
6087121200,6508,359,5904,316,9,3,4,0,129,3,0,0,77,29,385,8,5660,316,295,6,0.4431,0.869698832206515,0.04532882606023356,0.0013829133374308542,6.146281499692685e-4,0.019821757836508913,0,0.01183159188690842,0.0591579594345421,0.0558303886925795,0.020338983050847456,0.3333333333333333,0,0.023255813953488372,NA,0.37662337662337664,0.02077922077922078
6087121300,4260,126,3334,126,0,0,0,0,124,0,0,0,403,0,399,0,2432,69,1502,57,0.432,0.5708920187793427,0.35258215962441314,0,0,0.02910798122065728,0,0.09460093896713614,0.09366197183098592,0.02837171052631579,0.03794940079893475,NA,NA,0,NA,0,0
6087121401,2458,301,2026,224,33,13,102,35,131,29,0,0,111,0,55,0,1630,187,573,72,0.4205,0.6631407648494712,0.23311635475996745,0.013425549227013833,0.04149715215622457,0.053295362082994305,0,0.045158665581773796,0.022375915378356388,0.1147239263803681,0.1256544502617801,0.3939393939393939,0.3431372549019608,0.22137404580152673,NA,0,0
6087121402,4300,694,3327,553,11,0,19,0,271,49,21,0,515,81,136,11,2306,392,1620,242,0.4559,0.5362790697674419,0.3767441860465116,0.0025581395348837207,0.004418604651162791,0.06302325581395349,0.004883720930232558,0.11976744186046512,0.03162790697674418,0.16999132697311362,0.14938271604938272,0,0,0.18081180811808117,0,0.15728155339805824,0.08088235294117647
6087121403,3382,497,2314,231,41,32,50,0,101,17,0,0,720,217,156,0,2136,205,987,243,0.4627,0.631578947368421,0.29183914843287995,0.01212300413956239,0.01478415138971023,0.029863985807214666,0,0.21289178001182732,0.046126552335895916,0.09597378277153558,0.24620060790273557,0.7804878048780488,0,0.16831683168316833,NA,0.3013888888888889,0
6087121500,5106,1078,4594,1000,31,25,0,0,0,0,0,0,88,0,393,53,3452,831,1421,169,0.5488,0.6760673717195457,0.2783000391696044,0.006071288679984332,0,0,0,0.017234625930278104,0.07696827262044653,0.24073001158748553,0.11893033075299085,0.8064516129032258,NA,NA,NA,0,0.13486005089058525
6087121600,6578,664,5370,538,112,0,24,0,168,55,44,44,579,0,281,27,4626,442,1588,140,0.5088,0.7032532684706597,0.2414107631498936,0.017026451809060504,0.0036485253876558225,0.025539677713590756,0.006688963210702341,0.08802067497719672,0.042718151413803584,0.09554690877648075,0.08816120906801007,0,0,0.3273809523809524,1,0,0.09608540925266904
6087121700,7277,1153,5975,1019,71,0,54,0,252,25,0,0,439,0,486,109,4272,498,2286,548,0.4299,0.5870551051257387,0.3141404424900371,0.00975676789885942,0.007420640373780404,0.03462965507764189,0,0.060327057853511064,0.06678576336402364,0.11657303370786516,0.23972003499562555,0,0,0.0992063492063492,NA,0,0.2242798353909465
6087121800,4323,602,3829,554,0,0,13,0,171,5,15,0,33,0,262,43,3124,474,766,80,0.4719,0.72264631043257,0.17719176497802452,0,0.003007170946102244,0.0395558639833449,0.0034698126301179735,0.007633587786259542,0.06060606060606061,0.15172855313700384,0.10443864229765012,NA,0,0.029239766081871343,0,0,0.16412213740458015
6087122001,4897,359,4211,283,32,0,7,0,160,44,0,0,238,22,249,10,3925,281,644,34,0.4157,0.801511129262814,0.1315090871962426,0.006534613028384725,0.0014294465999591588,0.03267306514192363,0,0.04860118439861139,0.05084745762711865,0.0715923566878981,0.052795031055900624,0,0,0.275,NA,0.09243697478991597,0.040160642570281124
6087122002,3253,136,3097,103,35,0,3,3,59,22,0,0,25,0,34,8,2918,103,219,3,0.425,0.8970181371042115,0.0673224715647095,0.010759299108515216,9.222256378727329e-4,0.018137104211497078,0,0.00768521364893944,0.01045189056255764,0.035298149417409184,0.0136986301369863,0,1,0.3728813559322034,NA,0,0.23529411764705882
6087122003,7224,926,6216,909,20,0,66,0,285,0,0,0,44,0,593,17,5379,878,1174,31,0.4727,0.7446013289036545,0.16251384274640088,0.0027685492801771874,0.009136212624584718,0.03945182724252492,0,0.006090808416389812,0.0820874861572536,0.1632273656813534,0.026405451448040886,0,0,0,NA,0,0.02866779089376054
6087122100,3208,266,2790,220,22,0,66,9,81,0,0,0,74,20,175,17,2481,209,496,40,0.4723,0.7733790523690773,0.1546134663341646,0.00685785536159601,0.02057356608478803,0.02524937655860349,0,0.023067331670822942,0.05455112219451372,0.08424022571543732,0.08064516129032258,0,0.13636363636363635,0,NA,0.2702702702702703,0.09714285714285714
6087122201,6484,423,5928,409,85,0,26,0,234,14,0,0,37,0,174,0,5444,381,598,28,0.4421,0.8396051819864281,0.09222702035780382,0.01310919185687847,0.004009870450339297,0.03608883405305367,0,0.005706354102405923,0.026835286859962986,0.06998530492285085,0.046822742474916385,0,0,0.05982905982905983,NA,0,0
6087122202,2328,140,1948,97,16,7,0,0,98,16,7,7,36,0,223,13,1772,97,324,30,0.428,0.761168384879725,0.13917525773195877,0.006872852233676976,0,0.04209621993127148,0.003006872852233677,0.015463917525773196,0.09579037800687286,0.05474040632054176,0.09259259259259259,0.4375,NA,0.16326530612244897,1,0,0.05829596412556054
6087122203,3960,182,3549,131,37,14,16,0,87,25,0,0,50,0,221,12,3236,123,426,8,0.4648,0.8171717171717172,0.10757575757575757,0.009343434343434343,0.00404040404040404,0.02196969696969697,0,0.012626262626262626,0.05580808080808081,0.038009888751545116,0.018779342723004695,0.3783783783783784,0,0.28735632183908044,NA,0,0.05429864253393665
6087122300,3700,352,3144,302,0,0,18,4,74,12,0,0,334,34,130,0,2542,213,968,127,0.4574,0.687027027027027,0.2616216216216216,0,0.004864864864864865,0.02,0,0.09027027027027026,0.03513513513513514,0.08379228953579858,0.13119834710743802,NA,0.2222222222222222,0.16216216216216217,NA,0.10179640718562874,0
6087122400,7124,804,5723,576,23,23,0,0,149,0,0,0,904,188,325,17,5392,487,1292,277,0.4033,0.7568781583380123,0.18135878719820325,0.0032285233015160023,0,0.02091521617069062,0,0.12689500280741156,0.04562043795620438,0.09031899109792285,0.21439628482972137,1,NA,0,NA,0.2079646017699115,0.052307692307692305
6087122500,6973,1199,3781,532,43,11,47,19,109,0,0,0,2528,616,465,21,1088,145,5537,1022,0.442,0.15603040298293416,0.7940628137100244,0.006166642764950523,0.006740283952387781,0.01563172235766528,0,0.36254123046034703,0.06668578803958124,0.1332720588235294,0.1845764854614412,0.2558139534883721,0.40425531914893614,0,NA,0.24367088607594936,0.04516129032258064
6087123100,3193,513,2156,397,0,0,20,0,58,7,13,0,861,103,85,6,964,88,2089,412,0.4201,0.30191042906357657,0.6542436580018791,0,0.006263701847792045,0.01816473535859693,0.004071406201064829,0.26965236454744757,0.026620732853116193,0.0912863070539419,0.19722355193872668,NA,0,0.1206896551724138,0,0.11962833914053426,0.07058823529411765
6087123300,1479,156,1195,88,38,4,19,0,17,0,0,0,179,64,31,0,610,73,834,79,0.431,0.41244083840432727,0.563894523326572,0.025693035835023664,0.012846517917511832,0.011494252873563218,0,0.12102772143340094,0.020960108181203516,0.11967213114754098,0.09472422062350119,0.10526315789473684,0,0,NA,0.3575418994413408,0
6087990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6089010100,1284,349,1076,306,18,7,19,14,28,0,0,0,67,3,76,19,1058,304,104,5,0.5171,0.82398753894081,0.08099688473520249,0.014018691588785047,0.014797507788161994,0.021806853582554516,0,0.05218068535825545,0.059190031152647975,0.28733459357277885,0.04807692307692308,0.3888888888888889,0.7368421052631579,0,NA,0.04477611940298507,0.25
6089010200,2318,681,2099,575,138,86,0,0,32,19,0,0,18,1,31,0,2043,563,82,13,0.4842,0.8813632441760139,0.03537532355478861,0.059534081104400345,0,0.013805004314063849,0,0.007765314926660914,0.013373597929249352,0.2755751346059716,0.15853658536585366,0.6231884057971014,NA,0.59375,NA,0.05555555555555555,0
6089010300,4266,705,3602,620,102,21,270,14,121,12,0,0,58,11,113,27,3193,563,529,84,0.4427,0.7484763244256916,0.12400375058602907,0.02390998593530239,0.06329113924050633,0.028363806844819504,0,0.013595874355368026,0.02648851383028598,0.17632320701534607,0.15879017013232513,0.20588235294117646,0.05185185185185185,0.09917355371900827,NA,0.1896551724137931,0.23893805309734514
6089010400,4223,677,3790,584,30,17,98,0,41,41,0,0,215,18,49,17,3546,512,494,107,0.4101,0.8396874260004736,0.11697845133791143,0.007103954534690978,0.023206251479990527,0.009708737864077669,0,0.050911674165285345,0.011603125739995264,0.14438804286520024,0.2165991902834008,0.5666666666666667,0,1,NA,0.08372093023255814,0.3469387755102041
6089010500,5577,1059,4908,938,85,24,120,0,142,35,0,0,208,19,114,43,4579,857,566,100,0.4659,0.8210507441276672,0.10148825533440918,0.015241169087322934,0.02151694459386767,0.025461717769410076,0,0.037296037296037296,0.020441097364174286,0.18715876829001965,0.17667844522968199,0.2823529411764706,0,0.24647887323943662,NA,0.09134615384615384,0.37719298245614036
6089010601,2297,92,2040,71,9,4,6,0,90,0,1,1,25,5,126,11,1929,59,171,17,0.3841,0.8397910317805833,0.07444492816717457,0.00391815411406182,0.00261210274270788,0.0391815411406182,4.3535045711797995e-4,0.0108837614279495,0.054854157596865474,0.030585795749092794,0.09941520467836257,0.4444444444444444,0,0,1,0.2,0.0873015873015873
6089010602,5260,561,4405,488,39,0,162,14,457,0,0,0,5,0,192,59,4078,350,424,197,0.4955,0.7752851711026616,0.0806083650190114,0.007414448669201521,0.030798479087452472,0.08688212927756654,0,9.505703422053232e-4,0.03650190114068441,0.08582638548307994,0.46462264150943394,0,0.08641975308641975,0,NA,0,0.3072916666666667
6089010603,1477,164,1193,123,20,20,135,21,90,0,0,0,12,0,27,0,1167,101,38,22,0.4454,0.7901150981719702,0.025727826675693975,0.013540961408259987,0.09140148950575491,0.06093432633716994,0,0.008124576844955992,0.01828029790115098,0.08654670094258783,0.5789473684210527,1,0.15555555555555556,0,NA,0,0
6089010702,3515,590,3215,575,9,0,70,0,42,0,0,0,22,8,157,7,3073,503,188,72,0.4751,0.87425320056899,0.0534850640113798,0.0025604551920341396,0.01991465149359886,0.011948790896159318,0,0.006258890469416785,0.04466571834992888,0.16368369671330946,0.3829787234042553,0,0,0,NA,0.36363636363636365,0.044585987261146494
6089010703,3235,658,2767,626,139,0,32,0,152,4,0,0,0,0,145,28,2655,616,130,10,0.3976,0.8207109737248841,0.0401854714064915,0.04296754250386399,0.009891808346213293,0.04698608964451314,0,0,0.04482225656877898,0.232015065913371,0.07692307692307693,0,0,0.02631578947368421,NA,NA,0.19310344827586207
6089010704,3956,1365,3241,1070,1,1,205,142,212,37,0,0,40,9,257,106,2901,859,456,236,0.4932,0.7333164812942367,0.11526794742163801,2.527805864509606e-4,0.051820020222446916,0.05358948432760364,0,0.010111223458038422,0.06496461071789686,0.2961047914512237,0.5175438596491229,1,0.6926829268292682,0.17452830188679244,NA,0.225,0.41245136186770426
6089010803,5939,1281,4719,932,182,13,115,66,629,163,0,0,234,63,60,44,4255,892,704,134,0.4216,0.7164505809058764,0.118538474490655,0.03064488971207274,0.019363529213672334,0.1059100858730426,0,0.03940057248695066,0.010102710894089914,0.20963572267920094,0.1903409090909091,0.07142857142857142,0.5739130434782609,0.2591414944356121,NA,0.2692307692307692,0.7333333333333333
6089010804,2139,356,1906,319,6,6,19,3,111,11,0,0,14,7,83,10,1792,295,140,31,0.5013,0.8377746610565685,0.06545114539504442,0.002805049088359046,0.008882655446470314,0.051893408134642355,0,0.0065451145395044414,0.03880317905563347,0.16462053571428573,0.22142857142857142,1,0.15789473684210525,0.0990990990990991,NA,0.5,0.12048192771084337
6089010805,4908,611,4518,534,2,0,15,15,142,33,0,0,56,29,175,0,4041,402,605,161,0.3921,0.8233496332518337,0.1232681336593317,4.0749796251018743e-4,0.003056234718826406,0.02893235533822331,0,0.011409942950285249,0.0356560717196414,0.09948032665181886,0.26611570247933886,0,1,0.2323943661971831,NA,0.5178571428571429,0
6089010806,2803,411,2576,395,0,0,136,7,24,0,0,0,14,0,53,9,2315,389,282,13,0.4509,0.8259008205494114,0.10060649304316803,0,0.04851944345344274,0.00856225472707813,0,0.0049946485907955765,0.01890831252229754,0.16803455723542116,0.04609929078014184,NA,0.051470588235294115,0,NA,0,0.16981132075471697
6089010807,4443,351,4020,327,25,0,68,0,110,8,0,0,92,16,128,0,3812,322,368,21,0.4195,0.8579788431240153,0.0828269187485933,0.005626828719333784,0.015304974116587891,0.024758046365068648,0,0.020706729687148324,0.02880936304298897,0.0844700944386149,0.057065217391304345,0,0,0.07272727272727272,NA,0.17391304347826086,0
6089010900,3900,1150,2635,541,179,52,233,0,434,263,0,0,283,227,136,67,2392,494,611,284,0.5842,0.6133333333333333,0.15666666666666668,0.0458974358974359,0.059743589743589745,0.11128205128205128,0,0.07256410256410256,0.03487179487179487,0.20652173913043478,0.46481178396072015,0.2905027932960894,0,0.6059907834101382,NA,0.8021201413427562,0.49264705882352944
6089011001,1769,146,1577,146,13,0,0,0,39,0,0,0,17,0,123,0,1457,146,150,0,0.4949,0.8236291690220463,0.0847936687394008,0.007348784624081402,0,0.022046353872244205,0,0.009609949123798756,0.06953080836630865,0.10020590253946465,0,0,NA,0,NA,0,0
6089011002,5042,739,4151,582,14,3,299,39,218,0,0,0,64,0,296,115,3813,407,755,319,0.4304,0.7562475208250694,0.14974216580721936,0.002776675922253074,0.059301864339547795,0.0432368107893693,0,0.012693375644585482,0.05870686235620785,0.1067400996590611,0.42251655629139073,0.21428571428571427,0.13043478260869565,0,NA,0,0.3885135135135135
6089011100,3132,212,2891,166,21,0,56,0,8,0,8,0,80,2,68,44,2784,157,139,11,0.3835,0.8888888888888888,0.04438058748403576,0.006704980842911878,0.017879948914431672,0.002554278416347382,0.002554278416347382,0.02554278416347382,0.021711366538952746,0.05639367816091954,0.07913669064748201,0,0,0,0,0.025,0.6470588235294118
6089011209,6224,1859,4534,1268,99,0,123,0,670,233,0,0,210,129,588,229,3512,772,1262,625,0.4334,0.5642673521850899,0.20276349614395886,0.01590616966580977,0.019762210796915168,0.1076478149100257,0,0.03374035989717224,0.09447300771208227,0.21981776765375854,0.49524564183835185,0,0,0.34776119402985073,NA,0.6142857142857143,0.38945578231292516
6089011300,4892,890,3898,681,157,0,251,29,99,29,0,0,21,21,466,130,3561,681,489,21,0.4173,0.7279231398201145,0.09995911692559281,0.03209321340964841,0.05130825838103025,0.020237121831561733,0,0.004292722812755519,0.09525756336876533,0.19123841617523168,0.04294478527607362,0,0.11553784860557768,0.29292929292929293,NA,1,0.27896995708154504
6089011401,3981,520,3445,390,10,1,142,44,85,52,0,0,34,0,265,33,3226,331,330,59,0.3738,0.8103491585028887,0.0828937452901281,0.0025119316754584277,0.03566942979150967,0.021351419241396635,0,0.008540567696558653,0.06656618939964833,0.10260384376937384,0.1787878787878788,0.1,0.30985915492957744,0.611764705882353,NA,0,0.12452830188679245
6089011402,3426,220,2865,127,1,1,107,0,277,92,0,0,57,0,119,0,2487,127,473,0,0.406,0.7259194395796847,0.1380618797431407,2.918855808523059e-4,0.03123175715119673,0.08085230589608873,0,0.016637478108581436,0.0347343841214244,0.051065540812223566,0,1,0,0.33212996389891697,NA,0,0
6089011403,2864,185,2390,146,27,0,8,8,156,12,47,0,25,10,211,9,2308,146,116,19,0.3649,0.8058659217877095,0.040502793296089384,0.009427374301675978,0.002793296089385475,0.05446927374301676,0.016410614525139665,0.008729050279329608,0.0736731843575419,0.0632582322357019,0.16379310344827586,0,1,0.07692307692307693,0,0.4,0.04265402843601896
6089011500,5645,598,5321,581,1,1,0,0,138,0,0,0,152,0,33,16,5153,566,320,15,0.3693,0.9128432240921169,0.0566873339238264,1.771479185119575e-4,0,0.02444641275465013,0,0.026926483613817536,0.005845881310894597,0.10983892877935184,0.046875,1,NA,0,NA,0,0.48484848484848486
6089011600,3690,611,3025,410,78,0,137,0,214,105,0,0,59,36,177,60,2831,354,311,92,0.4599,0.7672086720867208,0.08428184281842818,0.02113821138211382,0.03712737127371274,0.05799457994579946,0,0.015989159891598916,0.04796747967479675,0.12504415400918403,0.2958199356913183,0,0,0.49065420560747663,NA,0.6101694915254238,0.3389830508474576
6089011701,2350,264,1915,147,7,7,111,0,26,0,68,0,4,0,219,110,1856,114,119,38,0.3655,0.7897872340425532,0.05063829787234043,0.0029787234042553193,0.04723404255319149,0.011063829787234043,0.02893617021276596,0.001702127659574468,0.09319148936170213,0.061422413793103446,0.31932773109243695,1,0,0,0,0,0.502283105022831
6089011702,3470,771,3094,709,53,1,120,0,1,0,0,0,113,46,89,15,2893,709,339,53,0.4038,0.8337175792507204,0.09769452449567724,0.01527377521613833,0.0345821325648415,0.00028818443804034583,0,0.03256484149855908,0.025648414985590777,0.24507431731766333,0.15634218289085547,0.018867924528301886,0,0,NA,0.40707964601769914,0.16853932584269662
6089011703,3326,734,2975,620,73,0,75,14,13,0,0,0,8,8,182,92,2528,371,507,309,0.4079,0.7600721587492484,0.1524353577871317,0.021948286229705353,0.02254960914010824,0.0039085989176187615,0,0.0024052916416115455,0.05472038484666266,0.14675632911392406,0.6094674556213018,0,0.18666666666666668,0,NA,1,0.5054945054945055
6089011801,2234,171,2024,124,14,1,57,33,64,0,0,0,51,0,24,13,1948,117,160,40,0.5144,0.8719785138764548,0.07162041181736795,0.006266786034019696,0.025514771709937333,0.02864816472694718,0,0.022829006266786033,0.010743061772605193,0.060061601642710474,0.25,0.07142857142857142,0.5789473684210527,0,NA,0,0.5416666666666666
6089011802,2602,274,2359,202,32,3,28,16,59,12,32,12,6,0,86,29,2209,95,156,113,0.395,0.8489623366641046,0.05995388162951576,0.012298232129131437,0.010760953112990008,0.022674865488086088,0.012298232129131437,0.0023059185242121443,0.033051498847040735,0.04300588501584427,0.7243589743589743,0.09375,0.5714285714285714,0.2033898305084746,0.375,0,0.3372093023255814
6089011803,2667,460,2566,460,0,0,7,0,7,0,0,0,31,0,56,0,2389,442,208,18,0.4841,0.8957630296212974,0.07799025121859768,0,0.0026246719160104987,0.0026246719160104987,0,0.011623547056617924,0.02099737532808399,0.18501465048137297,0.08653846153846154,NA,0,0,NA,0,0
